"time","fl2phd"
2014-06-30 07:45:00,25.4761777777778
2014-06-30 08:00:00,25.3431685393258
2014-06-30 08:15:00,25.2713111111111
2014-06-30 08:30:00,25.1170666666667
2014-06-30 08:45:00,24.9511277777778
2014-06-30 09:00:00,24.9525555555556
2014-06-30 09:15:00,24.9129943820225
2014-06-30 09:30:00,24.9011277777778
2014-06-30 09:45:00,24.9056722222222
2014-06-30 10:00:00,24.9087555555556
2014-06-30 10:15:00,25.0733888888889
2014-06-30 10:30:00,25.4777039106145
2014-06-30 10:45:00,25.2015111111111
2014-06-30 11:00:00,25.1967039106145
2014-06-30 11:15:00,25.3583463687151
2014-06-30 11:30:00,25.3268111111111
2014-06-30 11:45:00,25.4902960893855
2014-06-30 12:00:00,25.3424888888889
2014-06-30 12:15:00,25.4987039106145
2014-06-30 12:30:00,25.3865611111111
2014-06-30 12:45:00,25.2181611111111
2014-06-30 13:00:00,25.2740833333333
2014-06-30 13:15:00,25.3174972067039
2014-06-30 13:30:00,25.3077111111111
2014-06-30 13:45:00,25.2371899441341
2014-06-30 14:00:00,25.4182
2014-06-30 14:15:00,25.4483555555556
2014-06-30 14:30:00,25.4768388888889
2014-06-30 14:45:00,25.2584222222222
2014-06-30 15:00:00,25.1945810055866
2014-06-30 15:15:00,25.1053222222222
2014-06-30 15:30:00,25.0717150837989
2014-06-30 15:45:00,25.0406444444444
2014-06-30 16:00:00,25.0334722222222
2014-06-30 16:15:00,24.9601888888889
2014-06-30 16:30:00,25.0032111111111
2014-06-30 16:45:00,24.9844777777778
2014-06-30 17:00:00,24.96675
2014-06-30 17:15:00,24.94005
2014-06-30 17:30:00,24.8977
2014-06-30 17:45:00,25.0022067039106
2014-06-30 18:00:00,25.1616179775281
2014-06-30 18:15:00,25.7646722222222
2014-06-30 18:30:00,26.9122722222222
2014-06-30 18:45:00,27.2658156424581
2014-06-30 19:00:00,27.4387222222222
2014-06-30 19:15:00,27.5573
2014-06-30 19:30:00,27.6294777777778
2014-06-30 19:45:00,27.7045166666667
2014-06-30 20:00:00,27.8258944444444
2014-06-30 20:15:00,27.85645
2014-06-30 20:30:00,27.1511777777778
2014-06-30 20:45:00,26.1282611111111
2014-06-30 21:00:00,25.64075
2014-06-30 21:15:00,25.4421277777778
2014-06-30 21:30:00,25.2542
2014-06-30 21:45:00,25.0709666666667
2014-06-30 22:00:00,24.9501055555556
2014-06-30 22:15:00,24.8837888888889
2014-06-30 22:30:00,24.7812011173184
2014-06-30 22:45:00,24.6956797752809
2014-06-30 23:00:00,24.6476388888889
2014-06-30 23:15:00,24.5322681564246
2014-06-30 23:30:00,24.4473351955307
2014-06-30 23:45:00,24.3891284916201
2014-07-01 00:00:00,24.4737277777778
2014-07-01 00:15:00,26.0862111111111
2014-07-01 00:30:00,26.5296666666667
2014-07-01 00:45:00,26.7959555555556
2014-07-01 01:00:00,26.9292222222222
2014-07-01 01:15:00,27.0303055555556
2014-07-01 01:30:00,27.1413728813559
2014-07-01 01:45:00,27.2404388888889
2014-07-01 02:00:00,27.3040777777778
2014-07-01 02:15:00,27.3305666666667
2014-07-01 02:30:00,27.4059888888889
2014-07-01 02:45:00,27.4811
2014-07-01 03:00:00,27.5159329608939
2014-07-01 03:15:00,27.59385
2014-07-01 03:30:00,27.6242944444444
2014-07-01 03:45:00,27.6806222222222
2014-07-01 04:00:00,27.7785888888889
2014-07-01 04:15:00,27.8123555555556
2014-07-01 04:30:00,27.8205909090909
2014-07-01 04:45:00,27.86695
2014-07-01 05:00:00,27.868
2014-07-01 05:15:00,27.8514189944134
2014-07-01 05:30:00,27.8860837988827
2014-07-01 05:45:00,27.9246
2014-07-01 06:00:00,27.8735777777778
2014-07-01 06:15:00,27.8756666666667
2014-07-01 06:30:00,27.9221888888889
2014-07-01 06:45:00,27.94645
2014-07-01 07:00:00,26.7337388888889
2014-07-01 07:15:00,25.3619222222222
2014-07-01 07:30:00,24.8966327683616
2014-07-01 07:45:00,24.5671666666667
2014-07-01 08:00:00,24.3802888888889
2014-07-01 08:15:00,24.22025
2014-07-01 08:30:00,24.0403388888889
2014-07-01 08:45:00,23.9460223463687
2014-07-01 09:00:00,23.9497222222222
2014-07-01 09:15:00,23.9018222222222
