"time","fl2mtech"
2014-06-28 09:15:00,30.2403888888889
2014-06-28 09:30:00,28.5306722222222
2014-06-28 09:45:00,26.8483722222222
2014-06-28 10:00:00,26.9903833333333
2014-06-28 10:15:00,26.2546797752809
2014-06-28 10:30:00,25.5768222222222
2014-06-28 10:45:00,25.0275388888889
2014-06-28 11:00:00,24.4931277777778
2014-06-28 11:15:00,24.2137653631285
2014-06-28 11:30:00,23.8271722222222
2014-06-28 11:45:00,23.4593988764045
2014-06-28 12:00:00,23.3048826815642
2014-06-28 12:15:00,23.2627471910112
2014-06-28 12:30:00,23.2570893854749
2014-06-28 12:45:00,23.5336497175141
2014-06-28 13:00:00,24.2088938547486
2014-06-28 13:15:00,24.7301843575419
2014-06-28 13:30:00,24.6257921348315
2014-06-28 13:45:00,24.7593550295858
2014-06-28 14:00:00,24.307374301676
2014-06-28 14:15:00,24.7699
2014-06-28 14:30:00,24.7681222222222
2014-06-28 14:45:00,25.0147
2014-06-28 15:00:00,24.9149944444444
2014-06-28 15:15:00,24.3310055555556
2014-06-28 15:30:00,24.1579217877095
2014-06-28 15:45:00,24.01955
2014-06-28 16:00:00,23.9243611111111
2014-06-28 16:15:00,24.4952067039106
2014-06-28 16:30:00,24.0147597765363
2014-06-28 16:45:00,23.15775
2014-06-28 17:00:00,23.0990666666667
2014-06-28 17:15:00,23.37475
2014-06-28 17:30:00,23.7407166666667
2014-06-28 17:45:00,25.7858666666667
2014-06-28 18:00:00,27.235782122905
2014-06-28 18:15:00,27.9153888888889
2014-06-28 18:30:00,28.0903888888889
2014-06-28 18:45:00,27.9316759776536
2014-06-28 19:00:00,27.2221787709497
2014-06-28 19:15:00,27.1313555555556
2014-06-28 19:30:00,27.5762865168539
2014-06-28 19:45:00,27.7275222222222
2014-06-28 20:00:00,27.6847888888889
2014-06-28 20:15:00,27.6352055555556
2014-06-28 20:30:00,27.6452333333333
2014-06-28 20:45:00,27.6403722222222
2014-06-28 21:00:00,28.5223166666667
2014-06-28 21:15:00,29.8506201117318
2014-06-28 21:30:00,29.4542388888889
2014-06-28 21:45:00,29.2744111111111
2014-06-28 22:00:00,29.1132666666667
2014-06-28 22:15:00,29.2329776536313
2014-06-28 22:30:00,29.2671222222222
2014-06-28 22:45:00,27.9119166666667
2014-06-28 23:00:00,27.72685
2014-06-28 23:15:00,27.6931666666667
2014-06-28 23:30:00,28.1559833333333
2014-06-28 23:45:00,29.2688666666667
2014-06-29 00:00:00,29.4141123595506
2014-06-29 00:15:00,29.3000666666667
2014-06-29 00:30:00,29.4146555555556
2014-06-29 00:45:00,29.6118888888889
2014-06-29 01:00:00,29.7104722222222
2014-06-29 01:15:00,29.7625555555556
2014-06-29 01:30:00,35.5308324022346
2014-06-29 01:45:00,29.7864469273743
2014-06-29 02:00:00,29.7997444444444
2014-06-29 02:15:00,29.7522222222222
2014-06-29 02:30:00,29.7497444444444
2014-06-29 02:45:00,29.5566388888889
2014-06-29 03:00:00,29.7226666666667
2014-06-29 03:15:00,29.7106145251397
2014-06-29 03:30:00,29.7087722222222
2014-06-29 03:45:00,29.6848555555556
2014-06-29 04:00:00,29.8275388888889
2014-06-29 04:15:00,29.8292555555556
2014-06-29 04:30:00,29.800297752809
2014-06-29 04:45:00,29.8143222222222
2014-06-29 05:00:00,29.9270730337079
2014-06-29 05:15:00,29.8572737430168
2014-06-29 05:30:00,29.7962555555556
2014-06-29 05:45:00,29.8932458100559
2014-06-29 06:00:00,29.9063333333333
2014-06-29 06:15:00,30.0297541899441
2014-06-29 06:30:00,30.1382666666667
2014-06-29 06:45:00,30.1889388888889
2014-06-29 07:00:00,30.4893333333333
2014-06-29 07:15:00,30.6629388888889
2014-06-29 07:30:00,30.6414222222222
2014-06-29 07:45:00,30.4365444444444
2014-06-29 08:00:00,30.2789111111111
2014-06-29 08:15:00,30.3101833333333
2014-06-29 08:30:00,30.3793166666667
2014-06-29 08:45:00,30.1883222222222
2014-06-29 09:00:00,30.2098888888889
2014-06-29 09:15:00,30.2552666666667
2014-06-29 09:30:00,30.2903666666667
2014-06-29 09:45:00,30.3348388888889
2014-06-29 10:00:00,30.3681333333333
2014-06-29 10:15:00,30.8077388888889
2014-06-29 10:30:00,30.6806055555556
2014-06-29 10:45:00,30.7424611111111
2014-06-29 11:00:00,31.0330611111111
2014-06-29 11:15:00,31.0276536312849
2014-06-29 11:30:00,31.2955722222222
2014-06-29 11:45:00,31.0646555555556
2014-06-29 12:00:00,31.4924022346369
2014-06-29 12:15:00,31.50425
2014-06-29 12:30:00,31.6732793296089
2014-06-29 12:45:00,31.7108555555556
2014-06-29 13:00:00,31.5629269662921
2014-06-29 13:15:00,31.7427944444444
2014-06-29 13:30:00,30.5733833333333
2014-06-29 13:45:00,29.3646666666667
2014-06-29 14:00:00,29.339
2014-06-29 14:15:00,29.3230444444444
2014-06-29 14:30:00,28.7546201117318
2014-06-29 14:45:00,28.4622666666667
2014-06-29 15:00:00,28.6723277777778
2014-06-29 15:15:00,28.8435
2014-06-29 15:30:00,28.8192
2014-06-29 15:45:00,28.9073666666667
2014-06-29 16:00:00,28.9029
2014-06-29 16:15:00,28.9309550561798
2014-06-29 16:30:00,28.8607374301676
2014-06-29 16:45:00,29.0504333333333
2014-06-29 17:00:00,29.0438166666667
2014-06-29 17:15:00,29.1501055555556
2014-06-29 17:30:00,29.1528833333333
2014-06-29 17:45:00,29.1914
2014-06-29 18:00:00,29.2851888888889
2014-06-29 18:15:00,29.30775
2014-06-29 18:30:00,29.1889666666667
2014-06-29 18:45:00,29.3539111111111
2014-06-29 19:00:00,29.5731292134831
2014-06-29 19:15:00,30.1042598870057
2014-06-29 19:30:00,29.8925530726257
2014-06-29 19:45:00,29.9128044692737
2014-06-29 20:00:00,30.1941722222222
2014-06-29 20:15:00,30.2612793296089
2014-06-29 20:30:00,29.8628826815642
2014-06-29 20:45:00,29.8366055555556
2014-06-29 21:00:00,30.2085586592179
2014-06-29 21:15:00,31.3011277777778
2014-06-29 21:30:00,31.4743722222222
2014-06-29 21:45:00,30.4000444444444
2014-06-29 22:00:00,30.2191777777778
2014-06-29 22:15:00,29.9504333333333
2014-06-29 22:30:00,29.7879666666667
2014-06-29 22:45:00,29.8258166666667
2014-06-29 23:00:00,29.8011
2014-06-29 23:15:00,30.1164333333333
2014-06-29 23:30:00,30.8640223463687
2014-06-29 23:45:00,31.0330166666667
2014-06-30 00:00:00,30.9705777777778
2014-06-30 00:15:00,30.9014777777778
2014-06-30 00:30:00,30.8063631284916
2014-06-30 00:45:00,30.8358277777778
2014-06-30 01:00:00,30.8931222222222
2014-06-30 01:15:00,30.9254555555556
2014-06-30 01:30:00,30.9060444444444
2014-06-30 01:45:00,30.8471620111732
2014-06-30 02:00:00,30.8521444444444
2014-06-30 02:15:00,30.8507555555556
2014-06-30 02:30:00,30.93375
2014-06-30 02:45:00,30.8876444444444
2014-06-30 03:00:00,30.96395
2014-06-30 03:15:00,31.0077388888889
2014-06-30 03:30:00,30.9674222222222
2014-06-30 03:45:00,31.0021777777778
2014-06-30 04:00:00,30.9622
2014-06-30 04:15:00,30.9438166666667
2014-06-30 04:30:00,30.9538888888889
2014-06-30 04:45:00,30.96575
2014-06-30 05:00:00,30.9775388888889
2014-06-30 05:15:00,30.9823888888889
2014-06-30 05:30:00,30.9709166666667
2014-06-30 05:45:00,31.0368611111111
2014-06-30 06:00:00,31.0198777777778
